order_day,order_hour,kitchen_id,sku,name,item_type,is_combo,total_units,total_price_gross
2026-05-10,6,15 ENGATIVA,604,Jugo de Naranja,principal,FALSE,6,65400
2026-05-10,6,15 ENGATIVA,6125,Sandwich pandewaffle + porción de fruta,principal,FALSE,1,35500
2026-05-10,6,15 ENGATIVA,6346,Brunch amor de mamá,principal,TRUE,8,759200
2026-05-10,6,15 ENGATIVA,69,Croissant De Mantequilla,principal,FALSE,1,10500
2026-05-10,6,15 ENGATIVA,77,Granola,modifier,FALSE,1,0
2026-05-10,6,15 ENGATIVA,79,Arándanos,modifier,FALSE,1,2900
2026-05-10,6,15 ENGATIVA,80,Banano,modifier,FALSE,1,0
2026-05-10,6,15 ENGATIVA,82,Fresas,modifier,FALSE,1,0
2026-05-10,6,15 ENGATIVA,83,Yogurt Griego,modifier,FALSE,1,0
2026-05-10,6,18 BELLO,1090,Jugo de Mandarina,principal,FALSE,1,10900
2026-05-10,6,18 BELLO,112,Calentado Paisa,principal,FALSE,2,43800
2026-05-10,6,18 BELLO,1347,Chilaquiles,principal,FALSE,1,30500
2026-05-10,6,18 BELLO,3063,Mini Pancakes de Arándanos,principal,FALSE,1,18900
2026-05-10,6,18 BELLO,3445,Sandwich de Pandewaffle,principal,FALSE,1,34500
2026-05-10,6,18 BELLO,5359,Egg Bacon & Cheese Croissant,principal,FALSE,1,26900
2026-05-10,6,18 BELLO,57,Croissant de Huevo y Tocineta,principal,FALSE,1,26900
2026-05-10,6,18 BELLO,60,Muffin de Huevo y Tocineta,principal,FALSE,2,51800
2026-05-10,6,18 BELLO,604,Jugo de Naranja,principal,FALSE,5,54500
2026-05-10,6,18 BELLO,62,Pancakes de Avena,principal,FALSE,3,74700
2026-05-10,6,18 BELLO,6271,Huevos con espinaca y queso  con arepa,principal,FALSE,1,15900
2026-05-10,6,18 BELLO,6275,Combo Waffle Breakfast,principal,FALSE,1,21900
2026-05-10,6,18 BELLO,6305,Arepita Paisa,principal,FALSE,2,13800
2026-05-10,6,18 BELLO,6346,Brunch amor de mamá,principal,TRUE,1,94900
2026-05-10,6,22 SANTA MONICA,1090,Jugo de Mandarina,principal,FALSE,1,10900
2026-05-10,6,22 SANTA MONICA,1613,Porción Hash Browns,principal,FALSE,1,13500
2026-05-10,6,22 SANTA MONICA,20,Tomate,modifier,FALSE,1,0
2026-05-10,6,22 SANTA MONICA,2193,Brunch Californiano,principal,FALSE,2,125800
2026-05-10,6,22 SANTA MONICA,2605,Brunch de Regalo,principal,FALSE,2,151800
2026-05-10,6,22 SANTA MONICA,2910,Blueberry Pancakes,modifier,FALSE,1,0
2026-05-10,6,22 SANTA MONICA,3063,Mini Blueberry Pancakes,principal,FALSE,1,18900
2026-05-10,6,22 SANTA MONICA,32,Almendras Fileteadas,modifier,FALSE,1,2900
2026-05-10,6,22 SANTA MONICA,3445,Egg & Bacon Pandewaffle,principal,FALSE,1,28900
2026-05-10,6,22 SANTA MONICA,3445,Sandwich de Pandewaffle,principal,FALSE,1,34500
2026-05-10,6,22 SANTA MONICA,352,Huevos Revueltos,principal,FALSE,1,17900
2026-05-10,6,22 SANTA MONICA,374,Limonada Natural,modifier,FALSE,1,0
2026-05-10,6,22 SANTA MONICA,3812,Salsa de Frutos Rojos,modifier,FALSE,1,1900
2026-05-10,6,22 SANTA MONICA,384,"Si, Cubiertos",modifier,TRUE,5,0
2026-05-10,6,22 SANTA MONICA,384,"Sí, Cubiertos",modifier,FALSE,5,0
2026-05-10,6,22 SANTA MONICA,386,Cebolla,modifier,FALSE,1,0
2026-05-10,6,22 SANTA MONICA,390,Jamón,modifier,FALSE,2,0
2026-05-10,6,22 SANTA MONICA,478,Mantequilla de Maní,modifier,FALSE,1,2900
2026-05-10,6,22 SANTA MONICA,478,Peanut Butter,modifier,FALSE,2,5800
2026-05-10,6,22 SANTA MONICA,5002,Bowl de Fruta,principal,FALSE,1,20900
2026-05-10,6,22 SANTA MONICA,5004,Açai Bowl,principal,FALSE,1,25900
2026-05-10,6,22 SANTA MONICA,5004,Bowl de Açai,principal,FALSE,1,25900
2026-05-10,6,22 SANTA MONICA,5006,French Toast,principal,FALSE,1,25900
2026-05-10,6,22 SANTA MONICA,5066,Brunch For One,principal,FALSE,1,34500
2026-05-10,6,22 SANTA MONICA,5066,Brunch Personal,principal,FALSE,1,34500
2026-05-10,6,22 SANTA MONICA,5356,Huevos Revueltos,principal,FALSE,1,17900
2026-05-10,6,22 SANTA MONICA,5359,Egg Bacon & Cheese Croissant,principal,FALSE,1,26900
2026-05-10,6,22 SANTA MONICA,56,Arma Tu Power Bowl,principal,FALSE,1,23900
2026-05-10,6,22 SANTA MONICA,60,Egg & Bacon Muffin,modifier,FALSE,2,0
2026-05-10,6,22 SANTA MONICA,60,Egg & Bacon Muffin,principal,FALSE,2,51800
2026-05-10,6,22 SANTA MONICA,60,Muffin de Huevo y Tocineta,principal,FALSE,1,25900
2026-05-10,6,22 SANTA MONICA,6029,Combo Completo Albóndigas de Berenjena,principal,FALSE,1,50500
2026-05-10,6,22 SANTA MONICA,604,Jugo de Naranja,principal,FALSE,2,21800
2026-05-10,6,22 SANTA MONICA,604,Jugo de naranja natural de 300 ml,modifier,FALSE,2,5800
2026-05-10,6,22 SANTA MONICA,62,Oatmeal Pancakes,principal,FALSE,2,49800
2026-05-10,6,22 SANTA MONICA,62,Pancakes de Avena,modifier,FALSE,1,0
2026-05-10,6,22 SANTA MONICA,63,Classic Pancakes,principal,FALSE,1,28900
2026-05-10,6,22 SANTA MONICA,6344,Brunch para mamá minibon,principal,TRUE,1,52900
2026-05-10,6,22 SANTA MONICA,6346,Brunch amor de mamá,principal,TRUE,6,569400
2026-05-10,6,22 SANTA MONICA,77,Granola,modifier,FALSE,1,0
2026-05-10,6,22 SANTA MONICA,80,Banano,modifier,FALSE,1,0
2026-05-10,6,22 SANTA MONICA,82,Fresas,modifier,FALSE,3,3800
2026-05-10,6,22 SANTA MONICA,84,Açai,modifier,FALSE,1,2900
2026-05-10,6,24 SAN FERNANDO,1090,Jugo de Mandarina,principal,FALSE,9,98100
2026-05-10,6,24 SAN FERNANDO,112,Calentado Paisa,principal,FALSE,1,22500
2026-05-10,6,24 SAN FERNANDO,1347,Chilaquiles,principal,FALSE,2,61000
2026-05-10,6,24 SAN FERNANDO,24,Aguacate,modifier,FALSE,1,2500
2026-05-10,6,24 SAN FERNANDO,2899,Calentado Santarrosano,principal,FALSE,2,62400
2026-05-10,6,24 SAN FERNANDO,3122,"Sí, cubiertos",modifier,FALSE,1,0
2026-05-10,6,24 SAN FERNANDO,3445,Egg & Bacon Pandewaffle,principal,FALSE,2,57800
2026-05-10,6,24 SAN FERNANDO,3445,Sandwich de Pandewaffle,principal,FALSE,1,34500
2026-05-10,6,24 SAN FERNANDO,3445,Sándwich Pandewaffle,principal,FALSE,1,28900
2026-05-10,6,24 SAN FERNANDO,3523,Oreo Key Lime Jar,principal,FALSE,1,12900
2026-05-10,6,24 SAN FERNANDO,3704,Muffin de Hamburguesa,principal,FALSE,1,25900
2026-05-10,6,24 SAN FERNANDO,384,"Si, Cubiertos",modifier,TRUE,1,0
2026-05-10,6,24 SAN FERNANDO,384,"Si, cubiertos",modifier,FALSE,1,0
2026-05-10,6,24 SAN FERNANDO,384,"Sí, Cubiertos",modifier,FALSE,3,0
2026-05-10,6,24 SAN FERNANDO,478,Mantequilla de maní,modifier,FALSE,2,5800
2026-05-10,6,24 SAN FERNANDO,5003,Porción de Fruta,principal,FALSE,3,29700
2026-05-10,6,24 SAN FERNANDO,5006,French Toast,principal,FALSE,1,25900
2026-05-10,6,24 SAN FERNANDO,5066,Brunch For One,principal,FALSE,2,69000
2026-05-10,6,24 SAN FERNANDO,5066,Brunch Personal,principal,FALSE,5,172500
2026-05-10,6,24 SAN FERNANDO,5096,Carne molida a la criolla,modifier,FALSE,1,12900
2026-05-10,6,24 SAN FERNANDO,510,Brownie,principal,FALSE,1,9900
2026-05-10,6,24 SAN FERNANDO,5580,Pancakes de Brownie y Nutella,principal,FALSE,1,28500
2026-05-10,6,24 SAN FERNANDO,56,Arma Tu Breakfast Bowl,principal,FALSE,2,49800
2026-05-10,6,24 SAN FERNANDO,604,Jugo De Naranja,principal,FALSE,1,10900
2026-05-10,6,24 SAN FERNANDO,604,Jugo de Naranja,principal,FALSE,3,32700
2026-05-10,6,24 SAN FERNANDO,62,Pancakes De Avena,principal,FALSE,1,24900
2026-05-10,6,24 SAN FERNANDO,63,Pancakes Clásicos,principal,FALSE,1,30500
2026-05-10,6,24 SAN FERNANDO,6346,Brunch amor de mamá,principal,TRUE,2,189800
2026-05-10,6,24 SAN FERNANDO,77,Granola,modifier,FALSE,2,0
2026-05-10,6,24 SAN FERNANDO,80,Banano,modifier,FALSE,2,0
2026-05-10,6,24 SAN FERNANDO,82,Fresas,modifier,FALSE,2,0
2026-05-10,6,24 SAN FERNANDO,83,Yogurt griego,modifier,FALSE,2,0
2026-05-10,6,28 PEREIRA,1057,Frijol paisa,modifier,FALSE,1,3500
2026-05-10,6,28 PEREIRA,1090,Jugo De Mandarina,principal,FALSE,1,10900
2026-05-10,6,28 PEREIRA,1348,Burrito de Huevo,principal,FALSE,3,83700
2026-05-10,6,28 PEREIRA,1613,Porción Hash Browns,principal,FALSE,1,13500
2026-05-10,6,28 PEREIRA,20,Tomate,modifier,FALSE,1,0
2026-05-10,6,28 PEREIRA,2194,Pancakes con Tocineta,principal,FALSE,1,26900
2026-05-10,6,28 PEREIRA,2899,Calentado Santarrosano,principal,FALSE,3,79700
2026-05-10,6,28 PEREIRA,2910,Blueberry Pancakes,principal,FALSE,1,28500
2026-05-10,6,28 PEREIRA,332,Coca Cola Sin Azucar 400 ml,modifier,FALSE,1,0
2026-05-10,6,28 PEREIRA,3445,Sandwich de Pandewaffle,principal,FALSE,1,34500
2026-05-10,6,28 PEREIRA,352,Huevos Revueltos,principal,FALSE,1,17900
2026-05-10,6,28 PEREIRA,3658,Cinnapack Clásico x2,principal,FALSE,1,29900
2026-05-10,6,28 PEREIRA,384,"Si, Cubiertos",modifier,TRUE,3,0
2026-05-10,6,28 PEREIRA,384,"Si, Cubiertos",modifier,FALSE,3,0
2026-05-10,6,28 PEREIRA,384,"Sí, Cubiertos",modifier,FALSE,1,0
2026-05-10,6,28 PEREIRA,386,Cebolla,modifier,FALSE,1,0
2026-05-10,6,28 PEREIRA,4743,2 Rollos Canela,modifier,FALSE,1,0
2026-05-10,6,28 PEREIRA,4969,Fries,modifier,FALSE,1,0
2026-05-10,6,28 PEREIRA,5004,Açai Bowl,principal,FALSE,1,24900
2026-05-10,6,28 PEREIRA,5015,Brunch For Two,principal,FALSE,1,62900
2026-05-10,6,28 PEREIRA,5066,Brunch Personal,principal,FALSE,1,34500
2026-05-10,6,28 PEREIRA,5359,Egg Bacon & Cheese Croissant,principal,FALSE,1,26900
2026-05-10,6,28 PEREIRA,5972,Beast Style Burger Combo,principal,FALSE,1,38900
2026-05-10,6,28 PEREIRA,60,Muffin de Huevo y Tocineta,principal,FALSE,2,51800
2026-05-10,6,28 PEREIRA,604,Jugo de Naranja,principal,FALSE,4,43600
2026-05-10,6,28 PEREIRA,63,Pancakes Clásicos,principal,FALSE,2,61000
2026-05-10,6,28 PEREIRA,6346,Brunch amor de mamá,principal,TRUE,3,284700
2026-05-10,6,28 PEREIRA,79,Arándanos,modifier,FALSE,1,2900
2026-05-10,6,28 PEREIRA,807,Arma Tu Fruit Bowl,principal,FALSE,1,18500
2026-05-10,6,28 PEREIRA,810,Piña,modifier,FALSE,2,0
2026-05-10,6,28 PEREIRA,812,Papaya,modifier,FALSE,2,0
2026-05-10,6,28 PEREIRA,82,Fresas,modifier,FALSE,2,3800
2026-05-10,6,29 ITAGUI,1090,Jugo de mandarina,modifier,FALSE,2,5000
2026-05-10,6,29 ITAGUI,2193,Brunch Californiano,principal,FALSE,2,125800
2026-05-10,6,29 ITAGUI,3659,Cinnapack Clásico x4,principal,FALSE,1,49900
2026-05-10,6,29 ITAGUI,384,"Si, Cubiertos",modifier,TRUE,1,0
2026-05-10,6,29 ITAGUI,384,"Sí, Cubiertos",modifier,FALSE,2,0
2026-05-10,6,29 ITAGUI,4746,4 rollos canela,modifier,FALSE,1,0
2026-05-10,6,29 ITAGUI,5005,Yogurt Bowl,principal,FALSE,1,22900
2026-05-10,6,29 ITAGUI,6346,Brunch amor de mamá,principal,TRUE,2,189800
2026-05-10,6,32 BARRANQUILLA,1090,Jugo de Mandarina,principal,FALSE,2,21800
2026-05-10,6,32 BARRANQUILLA,1613,Hash Browns,principal,FALSE,1,13500
2026-05-10,6,32 BARRANQUILLA,2155,Quesadilla de Pollo en Salsa Verde,principal,FALSE,1,22900
2026-05-10,6,32 BARRANQUILLA,2194,Maple Bacon Pancakes,principal,FALSE,1,26900
2026-05-10,6,32 BARRANQUILLA,2910,Blueberry Pancakes,principal,FALSE,1,28500
2026-05-10,6,32 BARRANQUILLA,2910,Pancakes de Arándanos,principal,FALSE,1,28500
2026-05-10,6,32 BARRANQUILLA,3122,"Sí, Cubiertos",modifier,FALSE,2,0
2026-05-10,6,32 BARRANQUILLA,3525,Oreo Tres Leches Jar,principal,FALSE,2,25800
2026-05-10,6,32 BARRANQUILLA,3535,Galleta chunck de chocolate,modifier,FALSE,1,9900
2026-05-10,6,32 BARRANQUILLA,3658,Cinnapack Clásico x2,principal,FALSE,1,29900
2026-05-10,6,32 BARRANQUILLA,374,Limonada Natural,modifier,FALSE,1,0
2026-05-10,6,32 BARRANQUILLA,384,"Si, Cubiertos",modifier,FALSE,6,0
2026-05-10,6,32 BARRANQUILLA,384,"Sí, Cubiertos",modifier,FALSE,6,0
2026-05-10,6,32 BARRANQUILLA,4726,Caramelo 35 g,modifier,FALSE,1,4500
2026-05-10,6,32 BARRANQUILLA,4743,2 Rollos Canela,modifier,FALSE,1,0
2026-05-10,6,32 BARRANQUILLA,5003,Porción de Fruta,principal,FALSE,1,9900
2026-05-10,6,32 BARRANQUILLA,5004,Açai Bowl,principal,FALSE,1,25900
2026-05-10,6,32 BARRANQUILLA,5006,French Toast,principal,FALSE,3,77700
2026-05-10,6,32 BARRANQUILLA,5006,French Toasts,principal,FALSE,1,25900
2026-05-10,6,32 BARRANQUILLA,5008,Croissant Ham & Cheese,principal,FALSE,1,21500
2026-05-10,6,32 BARRANQUILLA,5010,Tostada de Aguacate,principal,FALSE,1,23900
2026-05-10,6,32 BARRANQUILLA,5011,Huevos criollos,principal,FALSE,1,16500
2026-05-10,6,32 BARRANQUILLA,5033,Nutella Pancakes,principal,FALSE,1,25900
2026-05-10,6,32 BARRANQUILLA,5066,Brunch Personal,principal,FALSE,2,69000
2026-05-10,6,32 BARRANQUILLA,5066,Combo Personal,principal,FALSE,2,69000
2026-05-10,6,32 BARRANQUILLA,510,Brownie,principal,FALSE,1,9900
2026-05-10,6,32 BARRANQUILLA,5354,Frutos Rojos 25 gr,modifier,FALSE,1,1900
2026-05-10,6,32 BARRANQUILLA,5359,"Croissant de Huevo, Tocineta y Queso",principal,FALSE,2,53800
2026-05-10,6,32 BARRANQUILLA,5359,Egg Bacon & Cheese Croissant,principal,FALSE,2,53800
2026-05-10,6,32 BARRANQUILLA,5540,Combo Sándwich Pollo Crocante 22cm,principal,FALSE,1,48900
2026-05-10,6,32 BARRANQUILLA,5641,Papas a la Francesa,modifier,FALSE,1,0
2026-05-10,6,32 BARRANQUILLA,604,Jugo de Naranja,principal,FALSE,3,32700
2026-05-10,6,32 BARRANQUILLA,62,Oatmeal Pancakes,principal,FALSE,3,74700
2026-05-10,6,32 BARRANQUILLA,63,Classic Pancakes,principal,FALSE,4,122000
2026-05-10,6,32 BARRANQUILLA,6346,Brunch amor de mamá,principal,TRUE,2,189800
2026-05-10,6,32 BARRANQUILLA,79,Arándanos,modifier,FALSE,1,2900
2026-05-10,6,33 CARTAGENA,1090,Jugo de Mandarina,principal,FALSE,1,10900
2026-05-10,6,33 CARTAGENA,1107,Cerdo desmechado,modifier,FALSE,1,7900
2026-05-10,6,33 CARTAGENA,112,Calentado Paisa,principal,FALSE,1,22500
2026-05-10,6,33 CARTAGENA,1348,Breakfast Burrito,principal,FALSE,2,35000
2026-05-10,6,33 CARTAGENA,20,Tomate,modifier,FALSE,3,0
2026-05-10,6,33 CARTAGENA,3063,Mini Pancakes de Arándanos,principal,FALSE,1,18900
2026-05-10,6,33 CARTAGENA,352,Huevos Revueltos,principal,FALSE,1,17900
2026-05-10,6,33 CARTAGENA,3538,Galleta Avena y Frutos Rojos,principal,FALSE,1,10900
2026-05-10,6,33 CARTAGENA,3652,Bonbites Clásicos,principal,FALSE,1,11500
2026-05-10,6,33 CARTAGENA,3807,Mini Pancakes Clásicos,principal,FALSE,2,39000
2026-05-10,6,33 CARTAGENA,384,"Si, Cubiertos",modifier,TRUE,1,0
2026-05-10,6,33 CARTAGENA,384,"Sí, Cubiertos",modifier,FALSE,4,0
2026-05-10,6,33 CARTAGENA,386,Cebolla,modifier,FALSE,2,0
2026-05-10,6,33 CARTAGENA,389,Queso,modifier,FALSE,1,0
2026-05-10,6,33 CARTAGENA,389,Queso Mozzarella,modifier,FALSE,2,5000
2026-05-10,6,33 CARTAGENA,5002,Bowl De Frutas,principal,FALSE,1,20900
2026-05-10,6,33 CARTAGENA,5008,Ham & Cheese Croissant,principal,FALSE,2,43000
2026-05-10,6,33 CARTAGENA,5010,Tostada de Aguacate,principal,FALSE,1,23900
2026-05-10,6,33 CARTAGENA,5066,Brunch Personal,principal,FALSE,2,69000
2026-05-10,6,33 CARTAGENA,508,Espinaca,modifier,FALSE,2,3800
2026-05-10,6,33 CARTAGENA,5356,Huevos Revueltos,principal,FALSE,2,35800
2026-05-10,6,33 CARTAGENA,5357,BLT Sandwich,principal,FALSE,1,25900
2026-05-10,6,33 CARTAGENA,5359,Egg Bacon & Cheese Croissant,principal,FALSE,3,80700
2026-05-10,6,33 CARTAGENA,5634,Chocolate Roll On The Go,principal,FALSE,1,11500
2026-05-10,6,33 CARTAGENA,5636,Mix Bonbites,principal,FALSE,1,13900
2026-05-10,6,33 CARTAGENA,57,Croissant de Huevo y Tocineta,principal,FALSE,1,26900
2026-05-10,6,33 CARTAGENA,604,Jugo De Naranja,principal,FALSE,1,10900
2026-05-10,6,33 CARTAGENA,604,Jugo de Naranja,principal,FALSE,3,32700
2026-05-10,6,33 CARTAGENA,63,Classic Pancakes,principal,FALSE,2,61000
2026-05-10,6,33 CARTAGENA,63,Pancakes Clásicos,principal,FALSE,2,61000
2026-05-10,6,33 CARTAGENA,6305,Arepita Paisa,principal,FALSE,2,13800
2026-05-10,6,33 CARTAGENA,6346,Brunch amor de mamá,principal,TRUE,3,284700
2026-05-10,6,33 CARTAGENA,807,Arma Tu Fruit Bowl,principal,FALSE,1,18500
2026-05-10,6,33 CARTAGENA,810,Piña,modifier,FALSE,2,0
2026-05-10,6,33 CARTAGENA,812,Papaya,modifier,FALSE,2,0
2026-05-10,6,36 VILLA DEL PRADO,1090,Jugo De Mandarina,principal,FALSE,2,21800
2026-05-10,6,36 VILLA DEL PRADO,1090,Jugo de Mandarina,principal,FALSE,5,54500
2026-05-10,6,36 VILLA DEL PRADO,1090,Jugo de mandarina natural 300 ml.,modifier,FALSE,1,2900
2026-05-10,6,36 VILLA DEL PRADO,110,Porción de Fruta,principal,FALSE,1,9900
2026-05-10,6,36 VILLA DEL PRADO,112,Calentado Paisa,principal,FALSE,3,65700
2026-05-10,6,36 VILLA DEL PRADO,118,Croissant de Huevo y Jamón,principal,FALSE,1,25900
2026-05-10,6,36 VILLA DEL PRADO,1347,Chilaquiles,principal,FALSE,1,30500
2026-05-10,6,36 VILLA DEL PRADO,1348,Burrito de Huevo,principal,FALSE,1,27900
2026-05-10,6,36 VILLA DEL PRADO,1613,Hash Browns,principal,FALSE,1,12500
2026-05-10,6,36 VILLA DEL PRADO,1613,Porción Hash Browns,principal,FALSE,1,13500
2026-05-10,6,36 VILLA DEL PRADO,20,Tomate,modifier,FALSE,2,0
2026-05-10,6,36 VILLA DEL PRADO,2193,Desayuno Americano,principal,FALSE,1,64900
2026-05-10,6,36 VILLA DEL PRADO,2194,Maple Bacon Pancakes,principal,FALSE,1,26900
2026-05-10,6,36 VILLA DEL PRADO,2605,Brunch de Regalo,principal,FALSE,1,75900
2026-05-10,6,36 VILLA DEL PRADO,27,Maíz,modifier,FALSE,1,0
2026-05-10,6,36 VILLA DEL PRADO,2899,Calentado Santarrosano,principal,FALSE,1,35500
2026-05-10,6,36 VILLA DEL PRADO,2910,Blueberry Pancakes,principal,FALSE,1,28500
2026-05-10,6,36 VILLA DEL PRADO,2910,Pancakes de Arándanos,principal,FALSE,1,27900
2026-05-10,6,36 VILLA DEL PRADO,3063,Mini Pancakes de Arándanos,principal,FALSE,1,18900
2026-05-10,6,36 VILLA DEL PRADO,3445,Egg & Bacon Pandewaffle,principal,FALSE,3,86700
2026-05-10,6,36 VILLA DEL PRADO,352,Huevos Revueltos,principal,FALSE,1,17900
2026-05-10,6,36 VILLA DEL PRADO,3652,Bonbites Clásicos,principal,FALSE,1,10900
2026-05-10,6,36 VILLA DEL PRADO,3658,Cinnapack Clásico x2,principal,FALSE,1,29900
2026-05-10,6,36 VILLA DEL PRADO,384,"Si, Cubiertos",modifier,FALSE,4,0
2026-05-10,6,36 VILLA DEL PRADO,384,"Si, Cubiertos",modifier,TRUE,3,0
2026-05-10,6,36 VILLA DEL PRADO,384,"Sí, Cubiertos",modifier,FALSE,10,0
2026-05-10,6,36 VILLA DEL PRADO,386,Cebolla,modifier,FALSE,2,0
2026-05-10,6,36 VILLA DEL PRADO,390,Jamón,modifier,FALSE,1,0
2026-05-10,6,36 VILLA DEL PRADO,4725,Frosting 35 g,modifier,FALSE,1,3900
2026-05-10,6,36 VILLA DEL PRADO,4743,2 Rollos Canela,modifier,FALSE,1,0
2026-05-10,6,36 VILLA DEL PRADO,5002,Bowl de Fruta,principal,FALSE,1,20900
2026-05-10,6,36 VILLA DEL PRADO,5002,Bowl de frutas,principal,FALSE,1,20900
2026-05-10,6,36 VILLA DEL PRADO,5002,Healthy Bowl,principal,FALSE,2,41800
2026-05-10,6,36 VILLA DEL PRADO,5003,Porción de Fruta,principal,FALSE,2,19800
2026-05-10,6,36 VILLA DEL PRADO,5004,Açai Bowl,principal,FALSE,1,25900
2026-05-10,6,36 VILLA DEL PRADO,5004,Bowl de Açai,principal,FALSE,1,25900
2026-05-10,6,36 VILLA DEL PRADO,5005,Bowl de Yogurt,principal,FALSE,1,22900
2026-05-10,6,36 VILLA DEL PRADO,5008,Ham & Cheese Croissant,principal,FALSE,2,43000
2026-05-10,6,36 VILLA DEL PRADO,5010,Tostada de Aguacate,principal,FALSE,1,23900
2026-05-10,6,36 VILLA DEL PRADO,5015,Desayuno Para Dos,principal,FALSE,1,63900
2026-05-10,6,36 VILLA DEL PRADO,5033,Nutella Pancakes,principal,FALSE,1,25900
2026-05-10,6,36 VILLA DEL PRADO,5045,mini pancakes tradicionales,principal,FALSE,1,7900
2026-05-10,6,36 VILLA DEL PRADO,5066,Brunch For One,principal,FALSE,1,34500
2026-05-10,6,36 VILLA DEL PRADO,5066,Brunch Personal,principal,FALSE,1,34500
2026-05-10,6,36 VILLA DEL PRADO,5346,Calentado Colombiano,principal,FALSE,1,19900
2026-05-10,6,36 VILLA DEL PRADO,5346,Calentado Sabanero,principal,FALSE,3,105500
2026-05-10,6,36 VILLA DEL PRADO,5355,Avocado Feta Toast,principal,FALSE,1,23900
2026-05-10,6,36 VILLA DEL PRADO,5356,Huevos Revueltos,principal,FALSE,1,17900
2026-05-10,6,36 VILLA DEL PRADO,5359,"Croissant de Huevo, Tocineta y Queso",principal,FALSE,1,26900
2026-05-10,6,36 VILLA DEL PRADO,5360,Egg Ham & Cheese Croissant,principal,FALSE,1,25900
2026-05-10,6,36 VILLA DEL PRADO,5361,Huevos Criollos,principal,FALSE,1,16500
2026-05-10,6,36 VILLA DEL PRADO,5580,Pancakes de Brownie y Nutella,principal,FALSE,2,57000
2026-05-10,6,36 VILLA DEL PRADO,57,Croissant de Huevo y Tocineta,principal,FALSE,2,53800
2026-05-10,6,36 VILLA DEL PRADO,60,Egg & Bacon Muffin,modifier,FALSE,1,0
2026-05-10,6,36 VILLA DEL PRADO,60,Egg & Bacon Muffin,principal,FALSE,1,25900
2026-05-10,6,36 VILLA DEL PRADO,604,Jugo de Naranja,principal,FALSE,11,119900
2026-05-10,6,36 VILLA DEL PRADO,6125,Sandwich pandewaffle + porción de fruta,principal,FALSE,2,71000
2026-05-10,6,36 VILLA DEL PRADO,62,Oatmeal Pancakes,principal,FALSE,1,24900
2026-05-10,6,36 VILLA DEL PRADO,6272,Huevos pericos con arepa,principal,FALSE,1,14900
2026-05-10,6,36 VILLA DEL PRADO,6273,Mini Pancakes de choclo,principal,FALSE,1,15900
2026-05-10,6,36 VILLA DEL PRADO,63,Classic Pancakes,modifier,FALSE,1,0
2026-05-10,6,36 VILLA DEL PRADO,63,Pancakes Clásicos,principal,FALSE,3,70300
2026-05-10,6,36 VILLA DEL PRADO,6343,Brunch pancakes de mamá,principal,TRUE,1,37900
2026-05-10,6,36 VILLA DEL PRADO,6344,Brunch para mamá minibon,principal,TRUE,2,105800
2026-05-10,6,36 VILLA DEL PRADO,6346,Brunch amor de mamá,principal,TRUE,11,1043900
2026-05-10,6,36 VILLA DEL PRADO,69,Croissant de mantequilla,principal,FALSE,1,10500
2026-05-10,6,36 VILLA DEL PRADO,79,Arándanos,modifier,FALSE,1,2900
2026-05-10,6,36 VILLA DEL PRADO,952,Calentado Caribe,principal,FALSE,2,89000
2026-05-10,6,36 VILLA DEL PRADO,965,Huevo frito,modifier,FALSE,1,2900
2026-05-10,6,38 KENNEDY,1090,Jugo de Mandarina,principal,FALSE,2,21800
2026-05-10,6,38 KENNEDY,3122,"Sí, Cubiertos",modifier,FALSE,1,0
2026-05-10,6,38 KENNEDY,32,Almendras Fileteadas,modifier,FALSE,1,2900
2026-05-10,6,38 KENNEDY,3522,Oreo Cheesecake Jar,principal,FALSE,1,12900
2026-05-10,6,38 KENNEDY,3807,Mini Pancakes Clásicos,principal,FALSE,1,19500
2026-05-10,6,38 KENNEDY,384,"Si, Cubiertos",modifier,TRUE,2,0
2026-05-10,6,38 KENNEDY,384,"Sí, Cubiertos",modifier,FALSE,3,0
2026-05-10,6,38 KENNEDY,4800,Porción de Pandewaffle,principal,FALSE,1,17900
2026-05-10,6,38 KENNEDY,5066,Brunch For One,principal,FALSE,1,34500
2026-05-10,6,38 KENNEDY,5066,Brunch Personal,principal,FALSE,1,34500
2026-05-10,6,38 KENNEDY,5355,Avocado Feta Toast,principal,FALSE,1,23900
2026-05-10,6,38 KENNEDY,5361,Huevos Criollos,principal,FALSE,1,16500
2026-05-10,6,38 KENNEDY,56,Arma tu Powerbowl,principal,FALSE,1,23900
2026-05-10,6,38 KENNEDY,60,Egg & Bacon Muffin,principal,FALSE,1,25900
2026-05-10,6,38 KENNEDY,604,Jugo de Naranja,principal,FALSE,2,21800
2026-05-10,6,38 KENNEDY,6346,Brunch amor de mamá,principal,TRUE,1,94900
2026-05-10,6,38 KENNEDY,6348,Brunch tesoro para mamá,principal,TRUE,2,159800
2026-05-10,6,38 KENNEDY,77,Granola,modifier,FALSE,2,2900
2026-05-10,6,38 KENNEDY,80,Banano,modifier,FALSE,1,0
2026-05-10,6,38 KENNEDY,82,Fresas,modifier,FALSE,1,0
2026-05-10,6,38 KENNEDY,84,Açai,modifier,FALSE,1,2900
2026-05-10,6,38 KENNEDY,952,Calentado Caribe,principal,FALSE,1,44500
2026-05-10,6,42 CABECERA,1090,Jugo de Mandarina,principal,FALSE,3,32700
