order_received_at_local,order_id,provider_order_id,provider_name,country,kitchen,brand,rating,comments,complaint,rating_tag,reason,reason_category,reason_area,# In Full,is infull
9.0,RQBEyETjSBf67CKuX,5764670169309839443,didi,MEX,Santa Catarina,The Wrap Company MX,5.0,0,,RATINGS,,RATINGS,1.0,,0
9.0,93B4La4gdS9DLpxXz,5764670016431652945,didi,MEX,Esmeralda,Brunch & Munch,5.0,0,,RATINGS,,RATINGS,1.0,,0
9.0,Nuub4kLcDZtQK8TvB,2.439882509E9,rappi,MEX,Pedregal,Brunch & Munch,5.0,0,,rrs_rest_packaging_rate_5|Buena presentación,GOOD_PACKAGING,GOOD_PACKAGING,,1.0,0
9.0,m4MzaxFmqyoGP4BNK,2.439882421E9,rappi,MEX,Churubusco,Brunch & Munch,5.0,0,,RATINGS,,RATINGS,1.0,,0
9.0,gmAPo4HDnXx5ktCmQ,5764669929513091169,didi,MEX,Saltillo Centro,Brunch & Munch,5.0,0,,RATINGS,,RATINGS,1.0,,0
9.0,Rh4GRukXuHa6C9bta,06efbaee-0a3e-4485-8c9b-6066c40bda7a,ubereats,MEX,Metepec,LA PANQUEQUERIA,1.0,1,,"BAD_QUALITY, BAD_QUALITY",,"NOT_TASTY, NOT_TASTY","QUALITY, QUALITY",0.0,1
9.0,PXji4CAkRfTLQw7yQ,5764670157171523685,didi,MEX,Jardines del Valle,Órale Desayunos,5.0,0,,RATINGS,,RATINGS,1.0,,0
9.0,vwJMuNd452bQwRdTM,2.439882562E9,rappi,MEX,Iztapalapa,Brunch & Munch,5.0,0,,rrs_rest_quality_rate_5|Calidad de la comida,HIGH_FOOD_QUALITY,HIGH_FOOD_QUALITY,,1.0,0
9.0,2syrpJEFERCfRspsY,2.439882736E9,rappi,MEX,Coapa,Órale Desayunos,5.0,0,,rrs_rest_packaging_rate_5|Buena presentación,GOOD_PACKAGING,GOOD_PACKAGING,,1.0,0
9.0,jNe6afHxcdBjSsJA6,2.439882667E9,rappi,MEX,Metepec,Brunch & Munch,5.0,0,,rrs_rest_quality_rate_5|Calidad de la comida,HIGH_FOOD_QUALITY,HIGH_FOOD_QUALITY,,1.0,0
9.0,8XtDztzpjqBMSv5hx,2.439882638E9,rappi,MEX,Volcanes,Brunch & Munch,5.0,0,,rrs_rest_completeness_rate_5|Tal como lo pedí,ORDER_COMPLETENESS,ORDER_COMPLETENESS,,1.0,0
9.0,xyZWMQB3qoChxvjgu,2.439882721E9,rappi,MEX,Coapa,Brunch & Munch,5.0,0,,rrs_rest_accuracy_rate_5|Justo lo que pedí,ORDER_PRECISION,ORDER_PRECISION,,1.0,0
9.0,wcnDitKo868RmamZw,2.439882681E9,rappi,MEX,Volcanes,Brunch & Munch,5.0,0,,rrs_rest_quality_rate_5|Calidad de la comida,HIGH_FOOD_QUALITY,HIGH_FOOD_QUALITY,,1.0,0
9.0,Q6eQuX9ySEYhJxkjF,33710c06-3cd8-4013-a835-ba93a8897d57,ubereats,MEX,Iztapalapa,Avocalia Desayunos,5.0,0,,"HIGH_FOOD_QUALITY, HIGH_FOOD_QUALITY, HIGH_FOOD_QUALITY, HIGH_FOOD_QUALITY",,1.0,,,0
9.0,8YESapXxSXFp6pZg5,2.439882846E9,rappi,MEX,Coapa,Brunch & Munch,1.0,1,,comment|Comentario,RATINGS,RATINGS,0.0,,1
9.0,qGZrC6ecWmtDfsJa6,2.439882926E9,rappi,MEX,Estadio,Brunch & Munch,2.0,1,,RATINGS,,RATINGS,0.0,,1
9.0,7KW4vPF9i8LYFQ3ug,2.439883065E9,rappi,MEX,Pedregal,Brunch & Munch,5.0,0,,rrs_rest_packaging_rate_5|Buena presentación,GOOD_PACKAGING,GOOD_PACKAGING,,1.0,0
9.0,rR2WbkXENK4ZiA52f,2.439883076E9,rappi,MEX,Doctores,Brunch & Munch,5.0,0,,RATINGS,,RATINGS,1.0,,0
9.0,BuNPkN7do2KowpM3d,2.439883246E9,rappi,MEX,San Ángel,Brunch & Munch,5.0,0,,rrs_rest_quality_rate_5|Calidad de la comida,HIGH_FOOD_QUALITY,HIGH_FOOD_QUALITY,,1.0,0
9.0,EMgJxnZZDbnAwrKoM,2.439882741E9,rappi,MEX,Montejo,Brunch & Munch,5.0,0,,rrs_rest_quality_rate_5|Calidad de la comida,HIGH_FOOD_QUALITY,HIGH_FOOD_QUALITY,,1.0,0
9.0,SoYETt3cmcPmfP7AF,2.439883416E9,rappi,MEX,Del Valle,Brunch & Munch,5.0,0,,rrs_rest_quality_rate_5|Calidad de la comida,HIGH_FOOD_QUALITY,HIGH_FOOD_QUALITY,,1.0,0
9.0,hnz6yB2cdGi3QRdp9,2.439883361E9,rappi,MEX,Doctores,Brunch & Munch,4.0,0,,rrs_rest_packaging_rate_4|Mejorar la presentación,GOOD_PACKAGING,GOOD_PACKAGING,,1.0,0
9.0,nccWqTsqRp8GEwNnT,2.439883396E9,rappi,MEX,Azcapotzalco,Brunch & Munch,2.0,1,,comment|Comentario,RATINGS,RATINGS,0.0,,1
9.0,eyPxjHbffQkGmWvyj,2.439883506E9,rappi,MEX,Churubusco,Brunch & Munch,5.0,0,,comment|Comentario,RATINGS,RATINGS,1.0,,0
9.0,MfzRB8viqhXEKQ73q,2.439883484E9,rappi,MEX,Doctores,Brunch & Munch,3.0,1,,RATINGS,,RATINGS,0.0,,1
9.0,kFdLRE76EvK7nmu7F,2.439883458E9,rappi,MEX,Coapa,Brunch & Munch,5.0,0,,RATINGS,,RATINGS,1.0,,0
9.0,f9QsuCxMXFeKLy83u,2.439883649E9,rappi,MEX,San Ángel,Brunch & Munch,5.0,0,,rrs_rest_packaging_rate_5|Buena presentación,GOOD_PACKAGING,GOOD_PACKAGING,,1.0,0
9.0,M28kvycasoYH7n29o,2.439883493E9,rappi,MEX,Volcanes,Brunch & Munch,5.0,0,,rrs_rest_accuracy_rate_5|Justo lo que pedí,ORDER_PRECISION,ORDER_PRECISION,,1.0,0
9.0,EygQWmGyrt6Dw9Tqc,2.439883522E9,rappi,MEX,Volcanes,Brunch & Munch,1.0,1,,RATINGS,,RATINGS,0.0,,1
9.0,vMWrEDHpXJbyWjXnT,2.439883563E9,rappi,MEX,Lindavista,Brunch & Munch,2.0,1,,rrs_rest_quality_rate_2|Mala calidad,BAD_QUALITY,OTHER,QUALITY,0.0,1
9.0,2o9dBuXpB3YLzPJNL,2.439883746E9,rappi,MEX,Churubusco,Brunch & Munch,5.0,0,,rrs_rest_accuracy_rate_5|Justo lo que pedí,ORDER_PRECISION,ORDER_PRECISION,,1.0,0
9.0,8qtdtnjoRhP9WFfEX,1cc0c5fd-e69a-426f-8dd6-2cfabe174985,ubereats,MEX,La Calma,Órale Desayunos,1.0,1,,"BAD_QUALITY, BAD_QUALITY",,"NOT_TASTY, NOT_TASTY","QUALITY, QUALITY",0.0,1
9.0,xRBvgTnZA3bifdRk5,8ae51842-8410-4ace-9964-d471dc633c64,ubereats,MEX,Santa Teresita,LA PANQUEQUERIA,3.0,1,,RATINGS,,RATINGS,0.0,,1
9.0,kc4aAKAmChxE7fqF3,865b3a59-19b8-456a-942b-0a764756b9fc,ubereats,MEX,San Nicolás,Avocalia Desayunos,5.0,0,,"HIGH_FOOD_QUALITY, HIGH_FOOD_QUALITY, HIGH_FOOD_QUALITY",,1.0,,,0
9.0,C5LjW2HThkKGF8SSd,2.439883965E9,rappi,MEX,Volcanes,Brunch & Munch,1.0,1,,rrs_rest_quality_rate_1|Pésima calidad,BAD_QUALITY,OTHER,QUALITY,0.0,1
9.0,susWmuNHhog3x8MPk,2.43988391E9,rappi,MEX,Santa Catarina,Brunch & Munch,5.0,0,,comment|Comentario,RATINGS,RATINGS,1.0,,0
9.0,6dNYFiFkoqEDcnHfu,5764670182832275522,didi,MEX,Coapa,Eggy by Chef Eva,5.0,0,,RATINGS,,RATINGS,1.0,,0
9.0,DBrXzstABc9ayoppx,2.439884212E9,rappi,MEX,Jardines del Valle,Brunch & Munch,5.0,0,,rrs_rest_completeness_rate_5|Tal como lo pedí,ORDER_COMPLETENESS,ORDER_COMPLETENESS,,1.0,0
9.0,x2iELqoxgL7CyksT8,2.439884119E9,rappi,MEX,Doctores,Brunch & Munch,5.0,0,,RATINGS,,RATINGS,1.0,,0
9.0,FJfr9EFfcwgiKtTFd,2.439884116E9,rappi,MEX,Del Valle,Brunch & Munch,4.0,0,,rrs_rest_packaging_rate_4|Mejorar la presentación,GOOD_PACKAGING,GOOD_PACKAGING,,1.0,0
9.0,GvoBeYzGZCoDDXDPH,2.439881252E9,rappi,MEX,Saltillo Centro,Desayunos de la Abuela,5.0,0,,RATINGS,,RATINGS,1.0,,0
9.0,W7YLdXvrBqySwMaG6,94bca11a-43a2-4161-bea5-8502914870f3,ubereats,MEX,Polanco,Brunch & Munch,5.0,0,,RATINGS,,RATINGS,1.0,,0
9.0,HmTEL6vmjkNb3Gscb,b19c7ef1-d219-4bab-86b2-c3483f160fb5,ubereats,MEX,La Calma,LA PANQUEQUERIA,5.0,0,,RATINGS,,RATINGS,1.0,,0
9.0,k3bHdPFGjAXbcPD7S,2.439884232E9,rappi,MEX,Esmeralda,Brunch & Munch,5.0,0,,rrs_rest_accuracy_rate_5|Justo lo que pedí,ORDER_PRECISION,ORDER_PRECISION,,1.0,0
9.0,JysppXa72ZrdY5a3L,76dcd9f9-f7bf-45bf-ba2d-86a5d2b56508,ubereats,MEX,Churubusco,Órale Desayunos,5.0,0,,"RATINGS, RATINGS, RATINGS",,"RATINGS, RATINGS, RATINGS",,1.0,0
9.0,ksjqM7AaQ88TCPY3g,2.439884408E9,rappi,MEX,Doctores,Brunch & Munch,5.0,0,,comment|Comentario,RATINGS,RATINGS,1.0,,0
9.0,twu4548FvAj4DfFAL,6e19a0e0-b504-43b6-b9e2-047f414cd6f7,ubereats,MEX,San Jerónimo,Órale Desayunos,5.0,0,,restaurant_large_portions,OTHER,OTHER,1.0,,0
9.0,GvveNLgaKPPt9yLRK,2.43988444E9,rappi,MEX,Jardines,Brunch & Munch,5.0,0,,rrs_rest_accuracy_rate_5|Justo lo que pedí,ORDER_PRECISION,ORDER_PRECISION,,1.0,0
9.0,CXdZS5k4r3Zagcjur,2.439884652E9,rappi,MEX,Coapa,Brunch & Munch,5.0,0,,RATINGS,,RATINGS,1.0,,0
9.0,foF6xxGs2RmBNasLq,2.439884644E9,rappi,MEX,Canek,Brunch & Munch,1.0,1,,rrs_rest_quality_rate_1|Pésima calidad,BAD_QUALITY,OTHER,QUALITY,0.0,1
9.0,vHK2gth5AxaCTkbgz,c21444d5-b7f1-46bc-afa3-f064817a4fd9,ubereats,MEX,Esmeralda,Órale Desayunos,5.0,0,,RATINGS,,RATINGS,1.0,,0
9.0,RcbABcBGux4h9jY2A,2.439884872E9,rappi,MEX,Pedregal,Brunch & Munch,5.0,0,,RATINGS,,RATINGS,1.0,,0
9.0,LxqkwfTpu5v4NMxRj,7544ecb6-39b6-4659-b0d6-8c81dca1317a,ubereats,MEX,Jardines,Órale Desayunos,5.0,0,,"HIGH_FOOD_QUALITY, HIGH_FOOD_QUALITY",,1.0,,,0
9.0,kcscv366coFZhZan9,2.439885269E9,rappi,MEX,Canek,Brunch & Munch,3.0,1,,rrs_rest_packaging_rate_3|Mala presentación,BAD_PACKAGING,BAD_PRESENTATION,DELIVERY,0.0,1
9.0,8ua8qqd6nYsRkEtgD,2.439885321E9,rappi,MEX,Azcapotzalco,Brunch & Munch,5.0,0,,comment|Comentario,RATINGS,RATINGS,1.0,,0
9.0,BN4XGfStHexhByvnE,e2c9e8cb-dc52-436b-9f60-a6c88f60fb8e,ubereats,MEX,Azcapotzalco,Brunch & Munch,5.0,0,,RATINGS,,RATINGS,1.0,,0
9.0,3usdnmRByyJhDjKYG,624f62e9-c596-4402-a1e7-f445a35c3d25,ubereats,MEX,Tlaquepaque,Órale Desayunos,5.0,0,,RATINGS,,RATINGS,1.0,,0
9.0,AkjhZrubMd6gDFiPo,d6aaf399-adcf-4260-9609-3777541865c6,ubereats,MEX,Estadio,LA PANQUEQUERIA,1.0,1,,BAD_PACKAGING|BAD_QUALITY,,BAD_PRESENTATION|WRONG_TEMPERATURE,DELIVERY,0.0,1
9.0,y5tWQQvoZzBLuBKWs,2.439885814E9,rappi,MEX,Iztapalapa,The Breakfast Club,5.0,0,,comment|Comentario,RATINGS,RATINGS,1.0,,0
9.0,X4GzGNNRB4F8zRn9P,f0069b3f-684d-43ad-85ec-5d65f31b44a6,ubereats,MEX,Jardines del Valle,Desayunos de la Abuela,5.0,0,,RATINGS,,RATINGS,1.0,,0
9.0,e9diEKdkRj7HAvBNR,57b1018a-bc3f-4316-820a-d81e89be2572,ubereats,MEX,Pedregal,Brunch & Munch,5.0,0,,RATINGS,,RATINGS,1.0,,0
9.0,rM4uQnkq7z4jmBp7F,5764670091190927459,didi,MEX,Volcanes,Órale Desayunos,4.0,0,,RATINGS,,RATINGS,1.0,,0
9.0,J35BofaHSqRckM4td,52cf090f-3ba7-4ae5-93e8-1db6b9f47a89,ubereats,MEX,La Calma,Brunch & Munch,5.0,0,,RATINGS,,RATINGS,1.0,,0
9.0,z222KQwBQs8py6wrs,2.439886809E9,rappi,MEX,Manacar,Brunch & Munch,5.0,0,,rrs_rest_quality_rate_5|Calidad de la comida,HIGH_FOOD_QUALITY,HIGH_FOOD_QUALITY,,1.0,0
9.0,MQ42NtqvcAh96fdpB,2.439887155E9,rappi,MEX,Lindavista,Orale Chilaquiles Turbo,5.0,0,,comment|Comentario,RATINGS,RATINGS,1.0,,0
9.0,C4sNDjEb9Ta42iEds,2218fd70-7c35-4067-b2f7-05aa7e2f03ce,ubereats,MEX,Santa Fe,Órale Desayunos,1.0,1,,"RATINGS, RATINGS",,"RATINGS, RATINGS",,0.0,1
9.0,y5Xt3SituWYpSH8Kq,33cc67be-e3db-4ab3-856c-8fdd2c551bf7,ubereats,MEX,Churubusco,Desayunos de la Abuela,5.0,0,,RATINGS,,RATINGS,1.0,,0
9.0,svfhBdT4nLgRpnfZn,2.439887647E9,rappi,MEX,Carretera Nacional,Órale Desayunos,5.0,0,,RATINGS,,RATINGS,1.0,,0
9.0,ZY3MhDQxPN4qB8JMo,4111a52c-40cf-4f93-bafc-d8410860737a,ubereats,MEX,San Ángel,Brunch & Munch,5.0,0,,RATINGS,,RATINGS,1.0,,0
9.0,jf8a8m2tLfQugri92,2783a77f-27db-4582-87cd-0193ecb05352,ubereats,MEX,Tec,Eggy by Chef Eva,5.0,0,,RATINGS,,RATINGS,1.0,,0
9.0,qX2SBH9sAD3YxstH6,b31ede34-08eb-4d1a-aa9b-d48779195ced,ubereats,MEX,Del Valle,LA PANQUEQUERIA,5.0,0,,RATINGS,,RATINGS,1.0,,0
9.0,P5fMt3ocnx68uo8MZ,5764669976363466847,didi,MEX,San Ángel,The Wrap Company MX,5.0,0,,Menú variado|Bien empacado|Precios razonables|Exactamente como lo pedí|Buena calidad de la comida|Porciones adecuadas,GOOD_PACKAGING|HIGH_FOOD_QUALITY|ORDER_COMPLETENESS|ORDER_PRECISION|VARIETY_MENU_OPTIONS,1.0,,,0
9.0,ggCdxgYJ7CsPf3Nh2,be2b3a25-1076-4298-8e01-21634a1e4542,ubereats,MEX,Polanco,Órale Desayunos,5.0,0,,"RATINGS, RATINGS, RATINGS, RATINGS, RATINGS",,"RATINGS, RATINGS, RATINGS, RATINGS, RATINGS",,1.0,0
9.0,Gz6rGYyhbMc5PZ5be,2.439889018E9,rappi,MEX,Azcapotzalco,LA PANQUEQUERIA,5.0,0,,rrs_rest_quality_rate_5|Calidad de la comida,HIGH_FOOD_QUALITY,HIGH_FOOD_QUALITY,,1.0,0
9.0,QRddHYijEdgmQWEKm,70cdfdfa-e430-46ad-b3c9-26dccb479892,ubereats,MEX,Polanco,Brunch & Munch,1.0,1,,"BAD_QUALITY|NOT_WORTH_PRICE, NOT_WORTH_PRICE",,"BAD_PRESENTATION|SMALL_PORTIONS, SMALL_PORTIONS","DELIVERY|PRICING, PRICING",0.0,1
9.0,ht6jxs9QttuR7nHDL,2.43988957E9,rappi,MEX,Del Valle,Brunch & Munch,5.0,0,,RATINGS,,RATINGS,1.0,,0
9.0,dzqxF3WEsa3Qa5neR,c4f27dd0-43f6-40bc-832f-1badba5b0875,ubereats,MEX,Carretera Nacional,Desayunos de la Abuela,4.0,0,,RATINGS,,RATINGS,1.0,,0
9.0,PEk6N4stKPQRzcokX,7f9cc3b1-78ec-4a7a-9595-82ffaa0d7a79,ubereats,MEX,Esmeralda,Brunch & Munch,5.0,0,,restaurant_locally_owned|restaurant_hidden_gem|restaurant_creative_options|restaurant_sustainable_packaging|restaurant_unique_flavors|restaurant_authentic_dishes,OTHER,OTHER,1.0,,0
9.0,WdGY9FByiW9zrY4cM,82b93f10-354f-48b8-94a9-3881d178987f,ubereats,MEX,Santa Fe,Brunch & Munch,5.0,0,,RATINGS,,RATINGS,1.0,,0
9.0,xra4E399qSMqjdESw,fc56e846-b1ec-4f98-be7d-f2488063fa92,ubereats,MEX,Polanco,Órale Desayunos,5.0,0,,RATINGS,,RATINGS,1.0,,0
10.0,oS9JSgA8ZzWpZH3m7,5764669954376925292,didi,MEX,Coapa,Órale Desayunos,5.0,0,,Precios razonables|Menú variado|Buena calidad de la comida|Exactamente como lo pedí,HIGH_FOOD_QUALITY|ORDER_PRECISION|VARIETY_MENU_OPTIONS,1.0,,,0
10.0,EWpyYBAHq2Jb7f2Se,32d502ee-2478-48c0-a819-dd1be77b7cca,ubereats,MEX,Volcanes,Brunch & Munch,5.0,0,,RATINGS,,RATINGS,1.0,,0
10.0,SgPPieSDjnPQawckj,5764670146090172541,didi,MEX,Coapa,Desayunos de la Abuela,5.0,0,,RATINGS,,RATINGS,1.0,,0
10.0,Z6RpaGGHspCjFTaoL,2e216cd0-a974-44b1-bdfb-02e0ff9d0e8e,ubereats,MEX,San Nicolás,Órale Desayunos,1.0,1,,RATINGS,,RATINGS,0.0,,1
10.0,dfiJcKb2HL7QTKZnM,2.439891183E9,rappi,MEX,Ciudad Judicial,Pozórale,5.0,0,,rrs_rest_quality_rate_5|Calidad de la comida,HIGH_FOOD_QUALITY,HIGH_FOOD_QUALITY,,1.0,0
10.0,EdxGMLmmxkx94k28r,a5c76009-d984-4d6a-bd1a-2c935c16eed5,ubereats,MEX,Jardines del Valle,Desayunos de la Abuela,5.0,0,,"RATINGS, RATINGS",,"RATINGS, RATINGS",,1.0,0
10.0,NpwvRsicn9JzSYKWH,5764670151140114536,didi,MEX,Coapa,Brunch & Munch,5.0,0,,RATINGS,,RATINGS,1.0,,0
10.0,RrTwRuwoh6suALNRK,5764669982256464006,didi,MEX,Polanco,The Wrap Company MX,5.0,0,,RATINGS,,RATINGS,1.0,,0
10.0,e4czAbtZmr7titDus,5764670009758515342,didi,MEX,Tlaquepaque,Órale Desayunos,5.0,0,,RATINGS,,RATINGS,1.0,,0
10.0,McLnFvWw59SkTBEzo,5764669921405501562,didi,MEX,Santa Fe,Órale Desayunos,5.0,0,,RATINGS,,RATINGS,1.0,,0
10.0,xrJNRLND7NZxygCfn,af4b4428-7322-49b9-b504-8048d9da082d,ubereats,MEX,Azcapotzalco,Brunch & Munch,5.0,0,,HIGH_FOOD_QUALITY,,1.0,,,0
10.0,LExNqrcvYfZDgnF9J,2.439892001E9,rappi,MEX,Tabachines,Órale Desayunos,1.0,1,,rrs_rest_quality_rate_1|Pésima calidad,BAD_QUALITY,OTHER,QUALITY,0.0,1
10.0,aKiSeLFGk4SEvGhWF,7cfe7614-4927-46ec-893d-8ad5a5716367,ubereats,MEX,Estadio,Brunch & Munch,5.0,0,,RATINGS,,RATINGS,1.0,,0
10.0,beKrtynWaokseKFbv,2.43989132E9,rappi,MEX,Saltillo Centro,Desayunos de la Abuela,5.0,0,,comment|Comentario,RATINGS,RATINGS,1.0,,0
10.0,r3HqnzAzQK6d2Hmfp,726105ba-af2d-4731-8446-e5ed5aa0da4b,ubereats,MEX,Azcapotzalco,Órale Desayunos,5.0,0,,RATINGS,,RATINGS,1.0,,0
10.0,uGFrtEnCvNKdP5b2f,2.439892846E9,rappi,MEX,Coapa,Brunch & Munch,5.0,0,,rrs_rest_accuracy_rate_5|Justo lo que pedí,ORDER_PRECISION,ORDER_PRECISION,,1.0,0
10.0,97AmxuypqcSPHSCFR,2.439892847E9,rappi,MEX,Churubusco,Brunch & Munch,4.0,0,,RATINGS,,RATINGS,1.0,,0
10.0,Tdw6LxESTzxpJonwM,2.439893134E9,rappi,MEX,San Nicolás,The Breakfast Club,5.0,0,,RATINGS,,RATINGS,1.0,,0
10.0,9deduLrwnJboNuAxS,ee9caa4c-e60b-4644-96ee-72582df1a105,ubereats,MEX,Santa Teresita,Eggy by Chef Eva,5.0,0,,"RATINGS, RATINGS",,"RATINGS, RATINGS",,1.0,0
10.0,w7HRzjdmhPbrNSygr,2e695ead-7ec6-4434-a284-548d48c5a343,ubereats,MEX,Samara,Avocalia Desayunos,5.0,0,,RATINGS,,RATINGS,1.0,,0
10.0,wPutmjx8WmXvt3DDt,2.439893704E9,rappi,MEX,Volcanes,Órale Chilaquiles,5.0,0,,comment|Comentario,RATINGS,RATINGS,1.0,,0
10.0,rsLvkXowrqtJE7FZx,5764669995296555154,didi,MEX,San Jerónimo,Brunch & Munch,2.0,1,,Mala calidad de la comida|Porciones pequeñas,BAD_QUALITY|NOT_WORTH_PRICE,NOT_TASTY|SMALL_PORTIONS,PRICING|QUALITY,0.0,1
10.0,qaYmTsJsj4o62kL57,eac0cf79-6beb-4af5-8aaa-7882657e5349,ubereats,MEX,Polanco,Órale Desayunos,5.0,0,,RATINGS,,RATINGS,1.0,,0
10.0,QxiEKSdejpAYwjFbm,2.439894223E9,rappi,MEX,Polanco,Órale Desayunos Turbo,4.0,0,,rrs_rest_quality_rate_4|La calidad de los ingredientes,HIGH_FOOD_QUALITY,HIGH_FOOD_QUALITY,,1.0,0
10.0,3ZKstsx8Anf6CSezv,e82b87a7-b6fb-4622-8ece-88959d62773e,ubereats,MEX,Churubusco,Órale Desayunos,5.0,0,,"RATINGS, RATINGS",,"RATINGS, RATINGS",,1.0,0
10.0,CEd33KGYREau3h6J3,57a33a50-1fac-485a-a6ba-e9eddbd901cc,ubereats,MEX,Iztapalapa,LA PANQUEQUERIA,1.0,1,,"NOT_WORTH_PRICE, BAD_QUALITY",,"SMALL_PORTIONS, NOT_TASTY","PRICING, QUALITY",0.0,1
10.0,E7EFgaApoTboCu2on,ca1baffb-ede5-456c-9e47-54584aedc640,ubereats,MEX,Lindavista,Brunch & Munch,5.0,0,,RATINGS,,RATINGS,1.0,,0
10.0,vgPbdHsQGJyTYbqwG,e4fa809e-8c24-40b9-81fb-a8a643097f8e,ubereats,MEX,Lindavista,The Breakfast Club,5.0,0,,RATINGS,,RATINGS,1.0,,0
10.0,Q5cKGTNktiPCPstzz,b2d89f91-8546-4075-85ab-1b403e6862a4,ubereats,MEX,San Nicolás,Brunch & Munch,1.0,1,,RATINGS,,RATINGS,0.0,,1
10.0,im56DDjC3zafhfAiE,607b98c1-625c-4edf-9d81-f2bb2889a781,ubereats,MEX,Del Valle,Desayunos de la Abuela,5.0,0,,RATINGS,,RATINGS,1.0,,0
10.0,q6ezjq3SRmwi7cyJz,5764670169423085710,didi,MEX,Santa Catarina,The Wrap Company MX,5.0,0,,RATINGS,,RATINGS,1.0,,0
10.0,nDKjBeKSSTTtp8JN7,5764670183599833230,didi,MEX,Jardines,LA PANQUEQUERIA,5.0,0,,RATINGS,,RATINGS,1.0,,0
10.0,rZ9sNuboEWHuGTaPp,5764670025369714844,didi,MEX,Jardines del Valle,Avocalia,5.0,0,,Bien empacado|Menú variado,GOOD_PACKAGING|VARIETY_MENU_OPTIONS,1.0,,,0
10.0,CLee9NhHBLir9JHPi,5764670159545499805,didi,MEX,Saltillo Centro,Órale Desayunos,5.0,0,,Bien empacado|Precios razonables|Porciones adecuadas,GOOD_PACKAGING,1.0,,,0
10.0,8JxEcwwpsPojBz2Ev,5764669929496314028,didi,MEX,Metepec,Órale Desayunos,5.0,0,,RATINGS,,RATINGS,1.0,,0
10.0,btjW3jkYGgKamTaXt,2.439895897E9,rappi,MEX,Volcanes,Pozórale,1.0,1,,comment|Comentario,RATINGS,RATINGS,0.0,,1
10.0,eqS2qH3ShZ5fr4E87,d13c7464-d84c-4c9b-8c5e-5d2d710bceff,ubereats,MEX,Estadio,Avocalia Desayunos,5.0,0,,RATINGS,,RATINGS,1.0,,0
10.0,HnJEmQiBo8L6yE2Xa,7414b6ae-1625-4552-aae5-140b46946b8d,ubereats,MEX,Volcanes,Órale Desayunos,1.0,1,,"RATINGS, RATINGS",,"RATINGS, RATINGS",,0.0,1
10.0,3K9QdfKsJbfpiSNM6,20898988-5338-46b0-93d9-0daeb2c3a803,ubereats,MEX,San Nicolás,Órale Desayunos,1.0,1,,"NOT_WORTH_PRICE, BAD_PACKAGING|BAD_QUALITY, BAD_QUALITY, NOT_WORTH_PRICE",,"SMALL_PORTIONS, BAD_PRESENTATION|SPILLED_PACKAGING, NOT_TASTY, SMALL_PORTIONS","PRICING, DELIVERY, QUALITY, PRICING",0.0,1
10.0,fTbWMjaATcFPZw2Jp,d70f39d1-7380-48a2-977c-74cb00a0dd48,ubereats,MEX,Iztapalapa,Avocalia Desayunos,5.0,0,,RATINGS,,RATINGS,1.0,,0
10.0,vTq8Nugxyv6qryRCT,2.43989763E9,rappi,MEX,Doctores,Brunch & Munch,4.0,0,,comment|Comentario,RATINGS,RATINGS,1.0,,0
10.0,ry9ygL39aEQtW8PqK,eb2a6d38-2a93-47de-8250-be4c7e488fe0,ubereats,MEX,Del Valle,Brunch & Munch,5.0,0,,RATINGS,,RATINGS,1.0,,0
10.0,YTxaAXdQNDoTAXYZr,ccbf5ace-6230-4f71-8f12-732f526a27aa,ubereats,MEX,Doctores,LA PANQUEQUERIA,5.0,0,,"HIGH_FOOD_QUALITY, HIGH_FOOD_QUALITY",,1.0,,,0
10.0,qkQfTRTrf9eu2ZtMH,4fa68391-6ac2-4a7e-8554-dc11930bbdf3,ubereats,MEX,Montejo,Brunch & Munch,5.0,0,,RATINGS,,RATINGS,1.0,,0
10.0,ZQyX2ZGRmaaDMnmHC,37c374b6-1f74-46f8-a57e-fdd090632b01,ubereats,MEX,Lincoln,Brunch & Munch,5.0,0,,RATINGS,,RATINGS,1.0,,0
10.0,eScFfpx2QKn4eRHHG,4ddd2b96-d96e-4e94-82d6-3aeefd3db357,ubereats,MEX,San Ángel,Brunch & Munch,5.0,0,,"RATINGS, RATINGS, RATINGS",,"RATINGS, RATINGS, RATINGS",,1.0,0
10.0,eK2seCgjaBH5TdTHi,5764670034932727944,didi,MEX,Lindavista,Pozórale,5.0,0,,RATINGS,,RATINGS,1.0,,0
10.0,zQg6qER73KELiS58f,39a798ee-f1d2-4ef9-b1a8-b8716fe5bf3d,ubereats,MEX,San Ángel,Brunch & Munch,5.0,0,,restaurant_perfect_portions,ORDER_COMPLETENESS,1.0,,,0
10.0,5c2zZ9o6idjfkb2R5,5764670062690631851,didi,MEX,Churubusco,Pozórale,1.0,1,,RATINGS,,RATINGS,0.0,,1
10.0,AkXPGx2JuzMuKWENn,2.439898877E9,rappi,MEX,Churubusco,Órale Desayunos,5.0,0,,RATINGS,,RATINGS,1.0,,0
10.0,zhhibsqy2orn2Beeu,52826b7c-0c83-40c0-9639-b80ff7a32375,ubereats,MEX,Metepec,Órale Desayunos,4.0,0,,RATINGS,,RATINGS,1.0,,0
10.0,icqjJ2NT7tqmHXm2t,5764670169016238258,didi,MEX,Lincoln,Desayunos de la Abuela,5.0,0,,RATINGS,,RATINGS,1.0,,0
